Frame,Timestamp_ms,LeftHeel_Y,RightHeel_Y,LeftHeel_Distance,RightHeel_Distance
188,6204,0.613372982,0.658039451,6.783904062,6.296002919
189,6237,0.610528767,0.657554269,6.817183336,6.300974961
190,6270,0.606314063,0.656345725,6.867023112,6.313389274
191,6303,0.603257418,0.656568766,6.903566682,6.311095009
192,6336,0.600395739,0.651536822,6.938087355,6.363206466
193,6369,0.599184453,0.64774394,6.952789897,6.402977924
194,6402,0.597262084,0.637449563,6.976235308,6.513112672
195,6435,0.595477998,0.627832472,6.998117817,6.61899305
196,6468,0.591939628,0.61046505,7.041873266,6.817932121
197,6501,0.591167688,0.605691075,7.051482548,6.874443857
198,6534,0.592079699,0.599329591,7.040132082,6.951025363
199,6567,0.586690485,0.590093553,7.1076703,7.064891776
200,6600,0.588724077,0.587510586,7.082052666,7.097319848
201,6633,0.582821965,0.579307556,7.156852533,7.202051231
202,6666,0.585679531,0.580258489,7.120465866,7.18977212
203,6699,0.586840987,0.574395239,7.105768848,7.266071586
204,6732,0.587177396,0.567235231,7.101521846,7.36118996
205,6765,0.587422431,0.565720916,7.098431189,7.381587389
206,6798,0.585114598,0.560512781,7.127633724,7.452503317
207,6831,0.582116604,0.561139882,7.165884289,7.443901196
208,6864,0.582299352,0.560099304,7.163542392,7.458184673
209,6897,0.579963386,0.556065261,7.193578769,7.514016266
210,6930,0.579479456,0.545244694,7.199828822,7.667468138
211,6963,0.57342428,0.545734048,7.278843832,7.660409405
212,6996,0.568411589,0.544614434,7.345412913,7.676576293
213,7029,0.551685393,0.547567368,7.575472097,7.634066123
214,7062,0.550516784,0.542803407,7.592019115,7.70285477
215,7095,0.543480217,0.53472513,7.693015521,7.822031779
216,7128,0.534918427,0.530343235,7.819142109,7.888048373
217,7161,0.530973136,0.532040417,7.878497859,7.862362475
218,7194,0.528003812,0.535293758,7.923698526,7.813536566
219,7227,0.52773726,0.536641538,7.92777858,7.793465958
220,7260,0.525884211,0.537461281,7.95624595,7.781303189
221,7293,0.523725212,0.537575126,7.989642628,7.77961669
222,7326,0.516857684,0.536729872,8.097544654,7.792153704
223,7359,0.509514272,0.535759807,8.21581814,7.80658603
224,7392,0.503783464,0.53561306,8.310270954,7.808773394
225,7425,0.499808222,0.534554958,8.37693141,7.824577284
226,7458,0.498021901,0.532619715,8.407197031,7.853628987
227,7491,0.497569054,0.529740453,8.414900581,7.897206895
228,7524,0.493548483,0.527616858,8.483851908,7.929622759
229,7557,0.491771221,0.523566246,8.514653325,7.992111419
230,7590,0.492178589,0.518187046,8.507575689,8.076456704
231,7623,0.487030834,0.50190866,8.597792463,8.341591215
232,7656,0.485223204,0.49303332,8.629878403,8.492759622
233,7689,0.487493813,0.486326754,8.589608727,8.610264693
234,7722,0.48791796,0.483719677,8.582123609,8.656729867
235,7755,0.489085674,0.483402997,8.561576467,8.66240449
236,7788,0.489707738,0.483381391,8.550666447,8.662791906
237,7821,0.490098506,0.482829422,8.54382568,8.67269942
238,7854,0.490300208,0.479374528,8.540298515,8.735176003
239,7887,0.490550131,0.475708783,8.535931729,8.80235165
240,7920,0.490098625,0.471595198,8.543823595,8.878843525
241,7953,0.489066154,0.471086621,8.561919228,8.888383256
242,7986,0.485607356,0.468768656,8.623041709,8.932096727
243,8019,0.483601093,0.470589936,8.658854001,8.897717691
244,8052,0.483217597,0.467749268,8.665729791,8.951443191
245,8085,0.483604848,0.464304447,8.658786724,9.017380614
246,8118,0.479487628,0.465116948,8.733118022,9.001750099
247,8151,0.474269509,0.462193936,8.828980128,9.058210247
248,8184,0.46622771,0.460777074,8.980460313,9.085807394
249,8217,0.455732673,0.462567717,9.185298699,9.050954968
250,8250,0.453676134,0.452912152,9.226424097,9.24178626
251,8283,0.446265608,0.449014813,9.377403051,9.320875914
252,8316,0.448781818,0.448798895,9.325642743,9.325293222
253,8349,0.447306544,0.449766904,9.355927592,9.305518808
254,8382,0.44454509,0.450202852,9.413094368,9.296637942
255,8415,0.441509098,0.448864162,9.476675533,9.323957572
256,8448,0.439457893,0.447409689,9.520073019,9.353804425
257,8481,0.434420884,0.44658953,9.628178636,9.370710737
258,8514,0.429575711,0.44666177,9.73427908,9.369219394
259,8547,0.424126685,0.444434017,9.856156051,9.415406947
260,8580,0.4215841,0.443533808,9.913975082,9.434187435
261,8613,0.421866596,0.442775011,9.907520725,9.450070287
262,8646,0.422142386,0.442950457,9.901226916,9.446393626
263,8679,0.418514103,0.442247897,9.984611649,9.461132052
264,8712,0.41675508,0.440239787,10.025497,9.503488204
265,8745,0.415742695,0.436667591,10.04916604,9.579686648
266,8778,0.416223407,0.431540281,10.03791462,9.691004917
267,8811,0.415992886,0.426271945,10.04330729,9.807845523
268,8844,0.41569066,0.420945913,10.05038533,9.928584202
269,8877,0.416128963,0.419420063,10.04012334,9.963672
270,8910,0.416182816,0.415587962,10.0388638,10.05279257
271,8943,0.41443482,0.412475109,10.07989399,10.12625704
272,8976,0.414588809,0.410954118,10.07626725,10.16250847
273,9009,0.413321078,0.405858368,10.10619563,10.28569732
274,9042,0.41390419,0.403400064,10.0924096,10.34610153
275,9075,0.414156199,0.400246769,10.08646214,10.42453365
276,9108,0.414492786,0.398246408,10.07852851,10.47485208
277,9141,0.414973825,0.395534486,10.06720968,10.54377998
278,9174,0.415060848,0.3962906,10.0651645,10.52447917
279,9207,0.413908511,0.394055754,10.09230756,10.58171356
280,9240,0.411254436,0.392416686,10.15533201,10.62405192
281,9273,0.408019006,0.391298115,10.23313456,10.65312319
282,9306,0.404942393,0.391177416,10.30812903,10.6562688
283,9339,0.391359001,0.388798982,10.65153705,10.71860194
284,9372,0.392639846,0.389907956,10.61826938,10.68945578
285,9405,0.387501746,0.385767162,10.75288057,10.79902974
286,9438,0.380171686,0.382013619,10.95039542,10.90014244
287,9471,0.380113393,0.38414675,10.95199273,10.84246921
288,9504,0.381660819,0.383573651,10.90973511,10.85790915
289,9537,0.380479038,0.38480252,10.94198061,10.82485115
290,9570,0.377650172,0.385248929,11.01987993,10.81288773
291,9603,0.377241254,0.385349631,11.03122438,10.81019233
292,9636,0.377764493,0.385390192,11.01671216,10.80910701
293,9669,0.371900886,0.383541137,11.18136635,10.85878633
294,9702,0.37414065,0.383281857,11.11794354,10.86578587
295,9735,0.369889408,0.382753283,11.23889211,10.88008086
296,9768,0.370141536,0.382193059,11.23165188,10.89526937
297,9801,0.364605308,0.380630761,11.39262601,10.93783101
298,9834,0.359743625,0.379302323,11.53751396,10.97426144
299,9867,0.360748023,0.377181798,11.50730447,11.03287562
300,9900,0.362009674,0.372472286,11.46956274,11.1651233
301,9933,0.36255157,0.363356888,11.45342187,11.42951159
302,9966,0.358751565,0.355994612,11.56749565,11.65157175
303,9999,0.360212743,0.355201513,11.52338609,11.67596644
304,10032,0.359626621,0.351204723,11.54104259,11.80034505
305,10065,0.359843373,0.353417844,11.5345073,11.73117422
306,10098,0.35976091,0.352156907,11.53699284,11.77049292
307,10131,0.359502614,0.351878226,11.54478459,11.77921553
308,10164,0.359319568,0.352282852,11.55031219,11.76655481
309,10197,0.359630287,0.346772939,11.54093201,11.94113967
310,10230,0.35983777,0.346867353,11.53467614,11.938108
311,10263,0.359235525,0.348604441,11.55285173,11.88258112
312,10296,0.357302755,0.346850276,11.61153908,11.93865623
313,10329,0.356745392,0.343546212,11.62856492,12.04561066
314,10362,0.355199546,0.341625422,11.67602706,12.10860272
315,10395,0.35223195,0.341546446,11.76814616,12.11120573
316,10428,0.34922713,0.34220314,11.86279217,12.08959278
317,10461,0.344909936,0.338400871,12.00125299,12.21572772
318,10494,0.334543735,0.339849174,12.34618602,12.16739729
319,10527,0.336735874,0.340718955,12.27172864,12.13854155
320,10560,0.335489094,0.335833788,12.31397429,12.30226794
321,10593,0.329224169,0.33531341,12.53038274,12.31994875
322,10626,0.329189569,0.332837582,12.53159744,12.40471611
323,10659,0.329115033,0.334289849,12.53421485,12.35486333
324,10692,0.328429222,0.334559917,12.55834551,12.34563331
325,10725,0.329049587,0.334523261,12.5365139,12.34688537
326,10758,0.325646341,0.333387554,12.65715047,12.38579328
327,10791,0.323483378,0.330917209,12.73494384,12.47121098
328,10824,0.321347445,0.330784321,12.81263795,12.47583675
329,10857,0.318754882,0.331142783,12.90812874,12.46336615
330,10890,0.318662316,0.331040889,12.91156256,12.46690861
331,10923,0.316358835,0.331005841,12.9975606,12.46812751
332,10956,0.315209657,0.33018136,13.04086194,12.49686532
333,10989,0.313138604,0.32997185,13.11957879,12.50418745
334,11022,0.31271255,0.327073246,13.13588169,12.60630995
335,11055,0.312756062,0.319260538,13.13421501,12.88940082
336,11088,0.313747764,0.314574927,13.09633448,13.06489358
337,11121,0.313901603,0.31084013,13.09047634,13.20797735
338,11154,0.313931048,0.310758829,13.08935565,13.21112438
339,11187,0.313422948,0.309821367,13.10871928,13.24751297
340,11220,0.313072056,0.310066223,13.12212279,13.23799069
341,11253,0.31312564,0.309710622,13.12007431,13.25182396
342,11286,0.313345402,0.307745725,13.11167921,13.32874686
343,11319,0.313491553,0.306350499,13.10610165,13.3838731
344,11352,0.314551979,0.305826992,13.06576394,13.40466661
345,11385,0.313056469,0.304175735,13.12271877,13.47064883
346,11418,0.312100738,0.300458461,13.15935843,13.62141753
347,11451,0.312210649,0.298945338,13.15513514,13.68369011
348,11484,0.312226444,0.298105866,13.15452842,13.71846747
349,11517,0.311544031,0.298830122,13.18078841,13.68845352
350,11550,0.309098363,0.298649877,13.27570445,13.69591162
351,11583,0.306520492,0.298545212,13.37713395,13.70024591
352,11616,0.302267522,0.297303051,13.54765419,13.7518804
353,11649,0.296997905,0.296699375,13.76462024,13.77710513
354,11682,0.295197219,0.293713093,13.84024839,13.90316499
355,11715,0.289470285,0.294039905,14.08600381,13.88926475
356,11748,0.287313759,0.294751734,14.18066414,13.85907809
357,11781,0.28520155,0.295276552,14.27453588,13.83690012
358,11814,0.28901118,0.294993043,14.10605726,13.84887254
359,11847,0.291008919,0.295263618,14.0191829,13.8374459
360,11880,0.291878521,0.295153588,13.98167792,13.84209046
361,11913,0.292305529,0.295237213,13.96332991,13.83856023
362,11946,0.292034745,0.295239955,13.97495996,13.83844451
363,11979,0.290694922,0.29513377,14.03277137,13.84292734
364,12012,0.290683955,0.29518339,14.03324643,13.84083216
365,12045,0.288131028,0.294633329,14.14465103,13.86409082
366,12078,0.28453362,0.294347078,14.30446195,13.87622341
367,12111,0.279471755,0.292542815,14.53511733,13.95315339
368,12144,0.279405862,0.291438788,14.53816566,14.00061974
369,12177,0.278565139,0.290694088,14.57716422,14.03280751
370,12210,0.275232404,0.286447346,14.73370161,14.21902996
371,12243,0.276524991,0.283403099,14.67261787,14.35538173
372,12276,0.275434822,0.278577328,14.7241046,14.57659741
373,12309,0.276435494,0.277043223,14.67683193,14.64826052
374,12342,0.277218074,0.277220517,14.64005946,14.6399449
375,12375,0.277637333,0.275372535,14.62042974,14.7270565
376,12408,0.277846515,0.275772482,14.61065419,14.70812144
377,12441,0.278025031,0.275161475,14.60232141,14.73706729
378,12474,0.27812919,0.274361283,14.59746356,14.77513705
379,12507,0.278224975,0.273725063,14.59299895,14.80553717
380,12540,0.278454572,0.26836586,14.58230761,15.06633184
381,12573,0.278793782,0.26761955,14.56653883,15.10333261
382,12606,0.278818041,0.267534137,14.56541232,15.10757812
383,12639,0.277039289,0.266230702,14.64844513,15.17264422
384,12672,0.276316524,0.265642226,14.68243736,15.20219265
385,12705,0.274980456,0.265253544,14.74566336,15.22176821
386,12738,0.271612316,0.266073525,14.90733385,15.18052584
387,12771,0.269226193,0.266382098,15.02388805,15.16505978
388,12804,0.266676307,0.266448498,15.15034116,15.16173561
389,12837,0.254931092,0.264833301,15.75950136,15.2429865
390,12870,0.256602287,0.264641404,15.670041,15.25269394
391,12903,0.256352335,0.262970448,15.68336043,15.33771426
392,12936,0.255645782,0.262650907,15.72112642,15.35407413
393,12969,0.257212758,0.262321204,15.63759934,15.37098862
394,13002,0.258410066,0.26232627,15.57433668,15.37072844
395,13035,0.257860839,0.262160122,15.60329667,15.37926517
396,13068,0.258179992,0.262105882,15.58645588,15.38205397
397,13101,0.257835358,0.261958808,15.6046427,15.38962069
398,13134,0.258241504,0.261700213,15.58321398,15.40294187
399,13167,0.25670889,0.261242419,15.6643668,15.42657761
400,13200,0.253413349,0.260881662,15.84158205,15.44525135
401,13233,0.251095086,0.260476053,15.96851661,15.46629746
402,13266,0.250520349,0.259803832,16.00028197,15.5012961
403,13299,0.250467747,0.258974582,16.00319513,15.54467546
404,13332,0.250236839,0.257045358,16.01599513,15.64648275
405,13365,0.249687657,0.252858728,16.0465155,15.87177701
406,13398,0.249833256,0.248000354,16.0384133,16.14097372
407,13431,0.250321329,0.247075036,16.01130937,16.19321974
408,13464,0.249852926,0.244680643,16.03731933,16.32990174
409,13497,0.248139575,0.242464706,16.13314031,16.45834431
410,13530,0.248672038,0.244732976,16.10324667,16.32689117
411,13563,0.248903707,0.245726064,16.0902728,16.26995879
412,13596,0.248807594,0.246185377,16.0956529,16.24375313
413,13629,0.248999685,0.245664611,16.08490359,16.27347093
414,13662,0.248671457,0.244121209,16.10327924,16.36214989
415,13695,0.248265222,0.24224861,16.12607683,16.47097175
416,13728,0.247889549,0.241343871,16.14721337,16.52403811
417,13761,0.24744907,0.240555391,16.17206249,16.57054863
418,13794,0.246900573,0.239400104,16.20310606,16.63914316
419,13827,0.245793462,0.238413498,16.26610849,16.69814711
420,13860,0.243629515,0.237575516,16.39059229,16.74857303
421,13893,0.243588045,0.235759914,16.39299541,16.8588181
422,13926,0.236941501,0.234029695,16.78691622,16.96515874
423,13959,0.231064543,0.235253841,17.1503702,16.88979148
424,13992,0.229994863,0.236175016,17.21812475,16.83349232
425,14025,0.233573854,0.236372918,16.99338592,16.82144332
426,14058,0.234414622,0.236361876,16.9413916,16.82211516
427,14091,0.235319033,0.236503437,16.88579545,16.81350574
428,14124,0.233417511,0.236647889,17.0030876,16.80472907
429,14157,0.233596399,0.236746073,16.99198775,16.79876851
430,14190,0.234041259,0.236823231,16.96444385,16.79408716
431,14223,0.233706966,0.236886427,16.98513404,16.79025478
432,14256,0.231599286,0.236373633,17.11668738,16.82139981
433,14289,0.230729133,0.235881105,17.17156118,16.85141668
434,14322,0.23007749,0.235223725,17.21287308,16.89163801
435,14355,0.228660852,0.235333726,17.3033334,16.88489511
436,14388,0.225781009,0.234878495,17.49002186,16.91283325
437,14421,0.22496596,0.233567253,17.54355058,16.99379534
438,14454,0.224879757,0.233288169,17.54923012,17.01112166
439,14487,0.223808974,0.229966238,17.62006986,17.21994483
440,14520,0.224877581,0.226980701,17.5493735,17.41179052
441,14553,0.225399315,0.223866418,17.51505127,17.61625582
442,14586,0.224528313,0.220127165,17.57242117,17.86782486
443,14619,0.224440441,0.219716787,17.57822872,17.8958483
444,14652,0.224655598,0.221567795,17.56401517,17.77010251
445,14685,0.224139154,0.221247375,17.5981686,17.79175005
446,14718,0.223660618,0.221147776,17.62992728,17.79848915
447,14751,0.223002061,0.220783621,17.67381079,17.82316971
448,14784,0.223268405,0.220517278,17.65603793,17.84126215
449,14817,0.223356381,0.219142973,17.65017475,17.93517194
450,14850,0.224239692,0.217873305,17.59150999,18.0227663
451,14883,0.223462731,0.218649268,17.64309202,17.96913675
452,14916,0.223567203,0.217477098,17.63613955,18.05026652
453,14949,0.222289354,0.214558378,17.72153589,18.25532439
454,14982,0.221997157,0.214076206,17.74117278,18.28962494
455,15015,0.220863968,0.214217439,17.81771863,18.27956532
456,15048,0.22094208,0.215262532,17.81242221,18.20545082
457,15081,0.213924125,0.215691298,18.30046897,18.17520853
458,15114,0.209419206,0.214201063,18.62730399,18.28073122
459,15147,0.206418261,0.21346578,18.85122908,18.33322463
460,15180,0.209885478,0.21395129,18.59296365,18.29853111
461,15213,0.211411312,0.213576138,18.48142208,18.32532774
462,15246,0.210846528,0.213682815,18.52256077,18.31770034
463,15279,0.210767955,0.212913126,18.52829781,18.37286808
464,15312,0.210433051,0.212775767,18.55278852,18.38274643
465,15345,0.210758254,0.212252527,18.52900634,18.42046821
466,15378,0.211754262,0.212327704,18.45652607,18.41503952
467,15411,0.21181722,0.212248683,18.45196267,18.42074592
468,15444,0.211952701,0.212305441,18.44214968,18.41664683
469,15477,0.210885137,0.211589858,18.51974298,18.46845286
470,15510,0.210751146,0.211318702,18.52952552,18.48815595
471,15543,0.207919329,0.210329533,18.73858785,18.56037099
472,15576,0.208001494,0.210249603,18.73245897,18.56622967
473,15609,0.207636952,0.209677115,18.75968002,18.60829447
474,15642,0.206989408,0.20988892,18.80821885,18.59271059
475,15675,0.206927001,0.203299627,18.81290928,19.08940743
476,15708,0.206101641,0.200486317,18.87515262,19.30921781
477,15741,0.206329972,0.198440284,18.85789437,19.47212062
478,15774,0.205306605,0.196913183,18.93547956,19.59541778
479,15807,0.205275014,0.199694738,18.93788418,19.37193441
480,15840,0.204359725,0.200669438,19.00780716,19.29476413
481,15873,0.20441322,0.201170072,19.00370695,19.25535375
482,15906,0.204328969,0.201495275,19.01016525,19.22983529
483,15939,0.204455227,0.200466201,19.00048849,19.31080686
484,15972,0.20458895,0.198796585,18.99024975,19.44356488
485,16005,0.204645962,0.197257102,18.98588771,19.56752076
486,16038,0.204397529,0.197347343,19.00490943,19.56021331
487,16071,0.203726992,0.196647987,19.05643147,19.61698085
488,16104,0.203535452,0.194934681,19.07119749,19.75738381
489,16137,0.200281069,0.194145426,19.32544253,19.82270669
490,16170,0.19919689,0.194697037,19.41157728,19.77700934
491,16203,0.197186843,0.196005449,19.57321369,19.66941306
492,16236,0.192562744,0.195355073,19.95494291,19.72275679
493,16269,0.192246854,0.195379391,19.98153718,19.72075723
494,16302,0.189734861,0.194974944,20.19544219,19.75406241
495,16335,0.188373327,0.195041195,20.31321205,19.74859952
496,16368,0.18937552,0.195173874,20.22639803,19.73766765
497,16401,0.189655408,0.195184618,20.20227898,19.73678295
498,16434,0.190542251,0.195114344,20.12621664,19.74257108
499,16467,0.190984339,0.194893003,20.08850308,19.7608231
500,16500,0.191140682,0.194627613,20.07519796,19.78274968
501,16533,0.190504327,0.194458678,20.12945809,19.79673121
502,16566,0.189759135,0.193884477,20.19335433,19.84439463
503,16599,0.189892277,0.193978503,20.18190982,19.83657473
504,16632,0.189552635,0.193953618,20.21112898,19.83864377
505,16665,0.188055634,0.193654254,20.34088014,19.86356636
506,16698,0.186214268,0.190871775,20.50266981,20.09809286
507,16731,0.186068997,0.18981044,20.51553826,20.18894286
508,16764,0.186015755,0.186887607,20.52025839,20.44322424
509,16797,0.185360581,0.181144536,20.57851234,20.96104514
510,16830,0.185763225,0.181776285,20.54267451,20.9028643
511,16863,0.185962498,0.180979207,20.52498191,20.97632203
512,16896,0.186173171,0.179752618,20.50630874,21.09032931
513,16929,0.186017692,0.178968623,20.52008661,21.16381993
514,16962,0.186138675,0.180503577,20.50936413,21.02039044
515,16995,0.186016306,0.180918545,20.5202095,20.98193278
516,17028,0.185174644,0.181745678,20.59510208,20.90567594
517,17061,0.185344994,0.182851896,20.57990204,20.80451141
518,17094,0.184674904,0.182581469,20.63981668,20.82915583
519,17127,0.18484658,0.180495203,20.62443499,21.02116793
520,17160,0.18450579,0.180839866,20.65499012,20.98921406
521,17193,0.184564456,0.180823088,20.64972401,20.99076748
522,17226,0.184258759,0.178821847,20.67719289,21.17763287
523,17259,0.185231179,0.179481491,20.59005519,21.11568923
524,17292,0.181200668,0.179624379,20.95586312,21.10231698
525,17325,0.179924652,0.17844373,21.07426817,21.2132963
526,17358,0.179783657,0.178419471,21.08742976,21.21558829
527,17391,0.171275958,0.17517744,21.91170034,21.5262042
528,17424,0.171839654,0.175493211,21.85519039,21.49556969
529,17457,0.170244992,0.176004559,22.01577907,21.44613731
530,17490,0.168576241,0.175556943,22.18626025,21.48939679
531,17523,0.17117992,0.175958946,21.92135589,21.45053788
