Time,Seconds_Mid,LeftHeel_Dist,RightHeel_Dist,LeftToe_Dist,RightToe_Dist
11:45:58.AM,42358.099,2.809250589843709,2.8286299844324874,2.745752796204112,2.757303648978979
11:45:58.AM,42358.132,2.7562023095579087,2.76764043440815,2.6914024446118643,2.6958897520672522
11:45:58.AM,42358.165,2.7676169776355577,2.772073427041158,2.6986924831447614,2.7029975188064155
11:45:58.AM,42358.198,2.760668971013269,2.746830657739148,2.6925192658834365,2.6858676838827913
11:45:58.AM,42358.231,2.7348805151403446,2.733932035737597,2.6742541167087146,2.672095957866335
11:45:58.AM,42358.264,2.7295358491085806,2.709899929687545,2.662884872037906,2.644121177347819
11:45:58.AM,42358.297,2.6882102677005464,2.691534150188812,2.623136037849575,2.620571032684923
11:45:58.AM,42358.33,2.6677516638177425,2.6483813073570746,2.5979629259749255,2.5787031815159573
11:45:58.AM,42358.363,2.6527800058624367,2.6338233458543017,2.5935085902807002,2.573836285025646
11:45:58.AM,42358.396,2.628220057249977,2.5983473773460433,2.5714771943319295,2.5374545643354804
11:45:58.AM,42358.429,2.570287243227568,2.5442258088169245,2.5214364764546153,2.49622762910437
11:45:58.AM,42358.462,2.4991815010927283,2.4637003226531595,2.4484085502775073,2.41865217728215
11:45:58.AM,42358.495,2.436882882142128,2.42076072050965,2.4019286465465477,2.391682884023011
11:45:58.AM,42358.528,2.4078487831986033,2.3790753919819396,2.3721217049223258,2.3603523801700925
11:45:58.AM,42358.561,2.3677866310568847,2.3470455216768236,2.3312923462122574,2.3259646429224694
11:45:58.AM,42358.594,2.3419845948087996,2.306884077321176,2.3091868152381703,2.2931286573782113
11:45:58.AM,42358.627,2.3003585590815345,2.289850386252891,2.267742326413639,2.2773182434864325
11:45:58.AM,42358.66,2.2705009236156095,2.2540029559348356,2.248159939287937,2.2497721382867133
11:45:58.AM,42358.693,2.243640901364563,2.223845797070231,2.2221028030033123,2.217572467392764
11:45:58.AM,42358.726,2.219427910794083,2.1991236841024713,2.1970888811313842,2.1908274243814168
11:45:58.AM,42358.759,2.188768446127834,2.174196972849804,2.164666587913484,2.1604640988560906
11:45:58.AM,42358.792,2.162927077188482,2.1456284269733414,2.137831551808441,2.128334189344103
11:45:58.AM,42358.825,2.1480999918497807,2.138216597898886,2.141188614055033,2.1328934239676522
11:45:58.AM,42358.858,2.1350180548409097,2.1230830202968067,2.1314120107901733,2.125996301892623
11:45:58.AM,42358.891,2.087761424595875,2.0814029026650704,2.101780208154892,2.114362669302891
11:45:58.AM,42358.924,2.078160618783272,2.080715579463904,2.097301216467851,2.09663907164115
11:45:58.AM,42358.957,2.0490663069861084,2.057462424896016,2.068101852862351,2.0784104059770505
11:45:59.AM,42359.0,2.065893692249106,2.052709983778493,2.0870563676994442,2.0874930132921037
11:45:59.AM,42359.033,2.078850303667573,2.06697203985292,2.099572612705353,2.0976221231987124
11:45:59.AM,42359.066,2.082761177706421,2.0834616637346697,2.107568363772395,2.113113165261715
11:45:59.AM,42359.099,2.05747706115982,2.041990135348519,2.0794448872852076,2.097585899179165
11:45:59.AM,42359.132,2.030916015069985,2.014505289095225,2.0488484015127826,2.0691008483121633
11:45:59.AM,42359.165,3.0642215341008328,3.2062703192065856,3.314098920245729,3.4914508504455366
11:45:59.AM,42359.198,2.4867022093386275,2.5364447264040426,2.5723994132151162,2.650157573529889
11:45:59.AM,42359.231,3.4462405877624924,3.561340774844764,3.740438271876192,3.9176380402747686
11:45:59.AM,42359.264,3.3089741127573946,3.4788630343628384,3.6119304792268663,3.758306822538727
11:45:59.AM,42359.297,3.018668536436726,3.20353836049311,3.2864910291681415,3.461733566738558
11:45:59.AM,42359.33,3.30596272049248,3.4763520485864436,3.71714263207516,3.827408327470563
11:45:59.AM,42359.363,2.5514150626822696,2.766017063567183,2.729030178935519,2.995602305120678
11:45:59.AM,42359.396,2.137039091507965,2.126476560917764,2.1965154023359683,2.214128633189292
11:45:59.AM,42359.429,2.2710171216598134,2.3334692547168765,2.3728030599150887,2.438796113493435
11:45:59.AM,42359.462,3.1558549232655535,3.2993387243574945,3.5288132250708273,3.5894457153913955
11:45:59.AM,42359.495,2.179121677759471,2.154835671234712,2.2381371429309387,2.2191766130239543
11:45:59.AM,42359.528,3.2180814711906143,3.320975683624103,3.614530167360954,3.6149406542447666
11:45:59.AM,42359.561,2.2122502802630497,2.20788372652268,2.2909431707794616,2.2851821169926727
11:45:59.AM,42359.594,2.1092435431877696,2.0984842376578436,2.1503179889039554,2.137802773433684
11:45:59.AM,42359.627,2.0952635737674616,2.084129618606497,2.16054478061796,2.147264767082908
11:45:59.AM,42359.66,2.081516575226351,2.0693578557146513,2.1506089913387614,2.13408163548582
11:45:59.AM,42359.693,2.109080439235289,2.0906184914757637,2.176919722208209,2.1467182213086877
11:45:59.AM,42359.726,2.1089580667844694,2.107721528716795,2.168103498844884,2.1442868036849174
11:45:59.AM,42359.759,2.09549715086321,2.111713536538556,2.1722754607783203,2.1707284370623263
11:45:59.AM,42359.792,2.092809929985389,2.1185298764143203,2.167520431015398,2.1762619306872137
11:45:59.AM,42359.825,2.282692555685693,2.3439889912763423,2.3924379749332236,2.4103661654245423
11:45:59.AM,42359.858,2.090188003502983,2.121108470722096,2.1381461086470863,2.160839039323924
11:45:59.AM,42359.891,3.1228166290602895,3.250123034281444,3.4399046274131635,3.4423344379978245
11:45:59.AM,42359.924,2.604285047214807,2.79587447470187,2.8152602176711707,2.8254319405928454
11:45:59.AM,42359.957,2.1269567412536623,2.194887308615756,2.2128167870539888,2.254638496906676
11:46:00.AM,42360.0,2.0772290162964113,2.1125285898747657,2.1307303639385027,2.1604018088944215
11:46:00.AM,42360.033,2.1305061459321424,2.1862976444499096,2.196757559959981,2.2385498852193724
11:46:00.AM,42360.066,2.3427366384012633,2.427349409376368,2.476432383897945,2.5139443509778423
11:46:00.AM,42360.099,2.1346048403050544,2.1905369710049527,2.2275964361985685,2.2634642585915508
11:46:00.AM,42360.132,2.0821692603604043,2.1023005256647322,2.1417400712926247,2.1556787821649963
11:46:00.AM,42360.165,2.09670375030914,2.1090608590012234,2.132371688796365,2.134641475653036
11:46:00.AM,42360.198,2.1075019006243108,2.1214414644457538,2.159773299243818,2.164898681425982
11:46:00.AM,42360.231,2.110211167439279,2.1374416153536155,2.1672967280318036,2.1846075143366357
11:46:00.AM,42360.264,2.114793609405413,2.1339891769330364,2.1683169202434964,2.187924313441846
11:46:00.AM,42360.297,2.119100790500782,2.1451946766856222,2.1802967493218173,2.188713700891047
11:46:00.AM,42360.33,2.113252371349016,2.142340124020855,2.1640555160494346,2.1874461916931383
11:46:00.AM,42360.363,2.1123589008291686,2.1249121520500203,2.167878559539372,2.1827378142644838
11:46:00.AM,42360.396,2.07767970076234,2.068813961347409,2.1411972432907946,2.1334580406821084
11:46:00.AM,42360.429,2.0811100155387408,2.07240354903946,2.1361619127656306,2.1298303010784627
11:46:00.AM,42360.462,2.080429593998308,2.069791069408571,2.1198531463201267,2.1065221742205384
11:46:00.AM,42360.495,2.0851041518116973,2.0808147799980468,2.130031423184545,2.1255609335337837
11:46:00.AM,42360.528,2.140761979689433,2.1243184566299744,2.216172876803375,2.1988406770024866
11:46:00.AM,42360.561,2.1374944018225377,2.1291687180748085,2.145211978887108,2.123468077820236
11:46:00.AM,42360.594,2.162780208575409,2.158102922235771,2.2441920559979707,2.221454257827846
11:46:00.AM,42360.627,2.6756978046141997,2.775434335548249,2.8971440314806967,2.978898661295946
11:46:00.AM,42360.66,2.4688070736068055,2.4943043318506097,2.6481835750192033,2.622664939204841
11:46:00.AM,42360.693,2.141146603973618,2.138521256373597,2.2100888818847984,2.185651173837739
11:46:00.AM,42360.726,2.118294854377813,2.115656738245028,2.1909307353638083,2.1635621288359714
11:46:00.AM,42360.759,2.1316778899663755,2.12551821274734,2.202792905065165,2.1693493214357207
11:46:00.AM,42360.792,2.1510220596393603,2.149680436843714,2.2074349141031577,2.196214989378733
11:46:00.AM,42360.825,2.1604985777416226,2.1568862625362626,2.2242948718928894,2.208794990532108
11:46:00.AM,42360.858,2.1655827123637716,2.1639133809271445,2.2328247288792746,2.2172650205397013
11:46:00.AM,42360.891,2.181486190840974,2.2062107820997077,2.2796354599514226,2.28040669059494
11:46:00.AM,42360.924,2.229191563153237,2.263930229720085,2.3503669393287905,2.3446940901377387
11:46:01.AM,42361.0,2.262535405160403,2.304144115262428,2.371658037774829,2.374506596214722
11:46:01.AM,42361.033,2.6503628614132686,2.783298428571117,2.857626523167436,2.931367935909691
11:46:01.AM,42361.066,2.5928897524729577,2.6353973985719197,2.7645196498485696,2.748072282277735
11:46:01.AM,42361.099,2.8186806209587107,2.968966174167911,3.0261641575186795,3.12539612071712
11:46:01.AM,42361.132,2.9818726999015697,3.2300370433769974,3.253592445360928,3.458024696189077
11:46:01.AM,42361.165,2.7901036375200206,2.9402977412863636,2.995008550237751,3.090897747918355
11:46:01.AM,42361.198,3.2157366155526814,3.3988034144935657,3.5156939666055997,3.629134792499502
11:46:01.AM,42361.231,3.1199449886446304,3.467374203785754,3.374161831419264,3.694080138478994
11:46:01.AM,42361.264,2.993366570832591,3.2142480772259994,3.2299046035940764,3.393124838894062
11:46:01.AM,42361.297,2.969964290184846,3.2224929352184164,3.2139477276568593,3.428340293608473
11:46:01.AM,42361.33,2.8285610340765994,2.8795718688291956,3.131781027576152,3.056082469185113
11:46:01.AM,42361.363,2.821511876229909,2.886483466613911,3.0825441444497788,3.0594749075932484
11:46:01.AM,42361.396,2.465599701847181,2.537027454315658,2.628780581576609,2.652215466038191
11:46:01.AM,42361.429,2.3706926884522024,2.416471631063878,2.4836119326023924,2.496898413980834
11:46:01.AM,42361.462,2.9754595928112435,3.0988809279004705,3.27302984469277,3.3316150347777587
11:46:01.AM,42361.495,2.524854323335923,2.5473376498303435,2.6664039765135246,2.641071745329804
11:46:01.AM,42361.528,2.589922451523651,2.6523875970969133,2.7558775368878394,2.7718775057668883
11:46:01.AM,42361.561,2.9816047283240446,3.191949657164346,3.254142267791284,3.4289125727665155
11:46:01.AM,42361.594,3.1887016662342393,3.3398440806707237,3.5524870992126623,3.6398394732456874
11:46:01.AM,42361.627,2.7130852020759186,2.833245843507992,2.9386172211707766,3.0231325890840335
11:46:01.AM,42361.66,2.3828429175426344,2.355907959246541,2.499050412748383,2.4381915495569086
11:46:01.AM,42361.693,2.1705681265930217,2.1857590565513494,2.236793498669504,2.235325266549749
11:46:01.AM,42361.726,2.1411336605514735,2.1613844811688243,2.2243551405777384,2.2232364685250112
11:46:01.AM,42361.759,2.2199976472725322,2.247003727335736,2.317021915313486,2.3194271072845054
11:46:01.AM,42361.792,2.5943053552546336,2.7096844645682308,2.803343053126981,2.8773118240843636
11:46:01.AM,42361.825,2.2960123967643176,2.3549712035858077,2.403843387021997,2.437444355587925
11:46:01.AM,42361.858,2.9796296801675934,3.1613338707681153,3.291482190785863,3.4157412427722083
11:46:01.AM,42361.891,2.6157727420658876,2.8401029290668975,2.7874866156206566,2.9638144111802878
11:46:01.AM,42361.924,3.190721263102577,3.3071014902839053,3.535284984599282,3.575048888089917
11:46:01.AM,42361.957,2.298527302996438,2.3326511149484803,2.4152584003802255,2.4211292076086948
11:46:01.AM,42361.967,2.4224496836274962,2.4826644226525927,2.572215341946538,2.5936930668271843
11:46:02.AM,42362.0,3.0133919447684416,3.2302166498099893,3.295623549399086,3.4542746938975846
11:46:02.AM,42362.033,3.20254807654975,3.3343411158592877,3.52029834377086,3.5612469336387313
11:46:02.AM,42362.066,3.375820039754476,3.336698322274718,3.8253701581691715,3.6241787127282032
11:46:02.AM,42362.099,3.810898660030717,3.670401380240609,4.323865826969958,3.9693809485868243
11:46:02.AM,42362.132,3.3746593380872385,3.490411685247641,3.9016831753129884,3.743167577392019
11:46:02.AM,42362.165,3.6450403872396526,3.655783691505235,4.043375193988955,3.8894572149672575
11:46:02.AM,42362.198,3.482101740529475,3.4442511494726977,3.833245544369958,3.6548614819558276
11:46:02.AM,42362.231,3.7334168725967993,3.8193339318134862,4.053183108807322,4.041178970634012
11:46:02.AM,42362.264,3.5708222897781665,3.709433181242752,3.8623914160112296,3.886443246638459
11:46:02.AM,42362.297,3.5488499158773203,3.5660315297195426,3.868219866853374,3.7576830592583166
11:46:02.AM,42362.33,3.778061435103818,3.8406066047665313,4.082396053275209,4.048495467756029
11:46:02.AM,42362.363,3.61016507442434,3.6983905107813495,4.070046671723734,3.8715644108542886
11:46:02.AM,42362.396,3.525342488500768,3.66891100613544,3.7618260481464763,3.820031820091999
11:46:02.AM,42362.429,3.1256040700386842,3.24621008579558,3.3173355725126212,3.346727849041012
11:46:02.AM,42362.462,2.588198872729687,2.656981354468767,2.6938419188785803,2.7255465465771813
11:46:02.AM,42362.495,2.667544738402812,2.787888291524482,2.7855594194686026,2.8598022978196
11:46:02.AM,42362.528,3.025906583873109,3.2642045248597125,3.1484548921122313,3.347891617925886
11:46:02.AM,42362.561,3.0348792174926738,3.2037266721741036,3.216670335101518,3.3246416106116863
11:46:02.AM,42362.594,3.3165845465776984,3.539991482855468,3.519145322336085,3.6810747029766224
11:46:02.AM,42362.627,2.951943410940645,3.111166716368726,3.0977958268900707,3.1976795231234734
11:46:02.AM,42362.66,3.5768269725319293,3.590690649324757,3.841339057339221,3.7264708332869194
11:46:02.AM,42362.693,3.549318996840608,3.706038676609378,3.7643336760774924,3.8175749549144307
11:46:02.AM,42362.726,3.0511394479561895,3.2009478417446697,3.1586136126686224,3.2391722749909864
11:46:02.AM,42362.759,3.5965625996604738,3.620251346722104,3.8157726783491785,3.688540573747469
11:46:02.AM,42362.792,3.7091042715114284,3.74489971261724,3.938738728236846,3.835189233608787
11:46:02.AM,42362.825,3.6605717197454277,3.657559682726606,3.9249797391430645,3.7723512696639085
11:46:02.AM,42362.858,2.923301440297056,2.926784038553704,3.003429724021186,2.958896976054698
11:46:02.AM,42362.891,2.9063777089157825,2.9673024313693834,3.0039726595629572,3.0128065885197204
11:46:05.AM,42365.0,39.1152053489984,39.13292211822867,38.75357864163397,39.00387599173622
11:46:05.AM,42365.033,39.064819804477736,41.328173977585614,39.17138610294133,39.147305266546205
11:46:05.AM,42365.066,37.54672472877206,40.564802504168505,38.586027518563704,40.1451900978782
11:46:05.AM,42365.099,38.56406353776656,39.48686338846137,38.81430854788409,38.946733490630265
11:46:05.AM,42365.132,38.707645302443694,39.17997595374648,39.08321668529296,39.52428368262057
11:46:05.AM,42365.165,38.80290832870353,39.45003221802639,39.00273598415135,39.602757100719955
11:46:06.AM,42366.0,39.09848950152392,39.054601484741255,39.09419457811893,39.964384643728344
11:46:06.AM,42366.033,39.45029228509157,38.76141255686736,39.1912852862076,39.14190594290676
11:46:06.AM,42366.066,40.155732109683136,39.2222584511291,39.85320416008329,39.331667348214744
11:46:06.AM,42366.099,40.399132710466,39.10367542278304,40.32344759724747,39.283561886218884
11:46:06.AM,42366.132,40.3727427007039,39.50096564737826,40.01074937241153,39.432327319109966
11:46:06.AM,42366.165,39.87584951758402,39.61195238812097,39.98756516446891,39.633678251194354
11:46:06.AM,42366.198,38.924607417545786,39.64236403112857,39.09958878023802,39.38497021978695
11:46:06.AM,42366.231,40.04826327842295,39.721883045076204,39.90214144653659,39.58579526788486
11:46:06.AM,42366.264,39.578847374351774,40.426566908727594,39.41120069752485,39.659036002956945
11:46:06.AM,42366.297,37.73232238956029,39.50828284306809,37.7474188113109,39.40675415326324
11:46:06.AM,42366.33,40.06837013093802,41.406886275063165,40.00828727145711,40.607645887019906
11:46:06.AM,42366.363,39.97264650023925,41.89055768898871,39.690585086316894,40.51779367526584
11:46:06.AM,42366.396,39.81474875481735,41.0566456257825,39.5572965994688,40.32343288224786
11:46:06.AM,42366.429,40.58911110105051,40.809731243548015,40.339192105113796,40.74696871334103
11:46:06.AM,42366.462,40.23446004822986,40.65598313416942,40.307790223092006,40.76083324293291
11:46:07.AM,42367.0,40.281872137968996,41.34146923275779,39.991500046262075,40.89810050550767
11:46:07.AM,42367.033,40.434144930126735,40.71662607657085,40.079019865445936,40.76271683132716
11:46:07.AM,42367.066,41.47203241231419,40.52603083331929,40.67936887457192,40.202826798009525
11:46:07.AM,42367.099,42.43269651157969,40.605015517221815,41.37991072905051,40.622750011286044
11:46:07.AM,42367.132,41.46944192936037,40.84539767677217,41.270744175728936,40.86419506924416
11:46:07.AM,42367.165,41.206052900517115,40.74818019908982,41.436108164082924,41.185759869631326
11:46:07.AM,42367.198,40.09617635971981,40.36798387872044,40.1101914895778,40.46404357317231
11:46:07.AM,42367.231,40.79242583082333,40.77567945452661,41.022410667292476,40.837018342202846
11:46:07.AM,42367.264,40.71367870344359,40.54965276675386,40.53281119343771,40.39933291237362
11:46:07.AM,42367.297,40.3495177571979,41.429509046818836,40.615189117827065,40.432734626553554
11:46:07.AM,42367.33,38.55085729405862,41.611516320878664,38.24750902490973,40.6908319442004
11:46:07.AM,42367.363,40.23341491742324,43.16702137447637,40.62567294358438,42.18515676344532
11:46:07.AM,42367.396,41.52469450609656,43.55248924666253,40.733276802232076,42.16410477512161
11:46:07.AM,42367.429,41.25541095170216,42.16144885680619,40.99792775863448,42.02246596674056
11:46:07.AM,42367.462,40.63471307362372,41.62839465213444,40.74693534007252,42.48512994456675
11:46:08.AM,42368.0,41.47464221146985,42.37274237395109,41.732381194575126,42.76972129970499
11:46:08.AM,42368.033,42.000400188557705,42.14688189920591,41.562851879557996,42.46479578338735
11:46:08.AM,42368.066,42.57234024212617,42.005221270977714,42.30218298618079,42.71570908790526
11:46:08.AM,42368.099,43.342235564414345,42.259269362055385,42.81027948610874,42.395308999062046
11:46:08.AM,42368.132,43.516977611788434,42.10581753074234,43.15465007558927,42.542390877804834
11:46:08.AM,42368.165,43.236069928544836,42.25975311883148,42.91553441789097,42.601216885200834
11:46:08.AM,42368.198,42.92087119575403,42.27933821923643,43.300783351500336,42.485611521115544
11:46:08.AM,42368.231,43.06617713306363,42.27467426115658,43.24948037988564,42.403566283077424
11:46:08.AM,42368.264,43.03322518183528,42.26509666294519,42.85938671058142,42.22502358865514
11:46:08.AM,42368.297,43.43339163123499,43.18195980674926,43.105356983960505,42.26388520062309
11:46:08.AM,42368.33,41.022370089504875,42.129232861154804,41.51427590049904,42.11435125932828
11:46:08.AM,42368.363,42.09702399271387,45.13543271582779,41.940562216507786,43.60699261682899
11:46:08.AM,42368.396,42.62730346132043,45.1712605341049,42.01612802003164,43.748764227520375
11:46:08.AM,42368.429,43.11986611304654,44.30435101927003,41.872607205659484,43.532240944651285
11:46:09.AM,42369.0,43.85746051419896,43.22210591160366,43.18920847164721,43.59964442061761
11:46:09.AM,42369.033,44.08673877411339,44.558367420734214,44.41860262849798,43.7846196690451
11:46:09.AM,42369.066,43.92455572013133,42.25588336735599,44.4099819019636,42.36403771023806
11:46:24.AM,42384.0,4.139570104692901,3.998820264318109,4.150259071545892,4.017909839495937
11:46:24.AM,42384.033,4.088159073095463,3.9600475481631747,4.108961944506742,3.939552219508732
11:46:50.AM,42410.0,2.371265650847411,2.382405327661947,2.3584175514464434,2.350487215587322
11:46:50.AM,42410.033,8.595620130061068,8.602973040677629,8.465325752584715,8.473926532649127
11:46:51.AM,42411.0,4.026629240074791,3.9524255346353216,4.289574226576977,4.112763791942755
11:46:51.AM,42411.033,4.092849497189787,4.0352335840959626,4.290260208827645,4.1831311859474996
11:46:51.AM,42411.066,4.087069072282762,4.100792954705691,4.296120144312212,4.262542375285048
11:46:52.AM,42412.0,4.0830851915821205,4.227336073287204,4.306769937454129,4.367801954665557
11:46:52.AM,42412.033,4.1339508112800925,4.513492818574902,4.273728938777812,4.659984196383455
11:46:52.AM,42412.066,4.131668169926713,4.679481496138743,4.319651892647483,4.81953113066154
11:46:52.AM,42412.099,6.854225348639851,7.735257284096151,6.7347887493811704,7.576064214505958
11:46:52.AM,42412.132,6.407032672780125,7.101654715340117,6.2275041124009425,6.903503067350261
11:46:52.AM,42412.165,6.580405587685393,7.305682472312886,6.487014499472385,7.180241635722527
11:46:52.AM,42412.198,6.283938728393248,6.635095939610637,6.0944335951485575,6.406990942489665
11:46:52.AM,42412.231,6.718244085066879,6.761890176555911,6.636574123983983,6.744796811132734
11:46:52.AM,42412.264,4.631896233452806,4.772891462017757,4.528201849874895,4.844709920712577
11:46:52.AM,42412.297,6.291475882648331,6.094723735459217,6.242994788358483,6.03909230442238
11:46:52.AM,42412.33,5.95515884503077,5.892522082226064,5.9533377156845395,5.8289774495280895
11:46:52.AM,42412.363,5.337982004220789,5.404336547137439,5.448197260057944,5.489600767424598
11:46:52.AM,42412.396,5.156659704293268,5.171000936773592,5.355115146094123,5.316099277584749
11:46:52.AM,42412.429,5.011499555462735,4.9985184540868435,5.243164389816032,5.394540956070922
11:46:52.AM,42412.462,4.9362414014236595,4.891391059780497,5.1261904864792065,5.080385968114998
11:46:52.AM,42412.495,5.1306233562304815,4.915260398263122,5.327450548442075,5.129261044688426
11:46:52.AM,42412.528,5.175710990080236,4.9682449450718655,5.453832150646965,5.20665259631552
11:46:52.AM,42412.561,5.273134819673024,5.078979054607124,5.561842728073717,5.1479215865221635
11:46:52.AM,42412.594,5.3363467881692745,4.839212955818155,5.6027137455437295,5.12901153257482
11:46:52.AM,42412.627,5.4337858473798395,4.967168729830969,5.69498123037309,5.037232454622419
11:46:52.AM,42412.66,5.40551551561182,4.89370159615446,5.647074583151591,4.979462042986285
11:46:52.AM,42412.693,5.413407227150889,4.911933090121293,5.644679809107645,5.026248095555917
11:46:52.AM,42412.726,5.4236170837582165,4.916803692783171,5.645923839639171,5.03075435289965
11:46:53.AM,42413.0,5.464496225613602,4.956257923429826,5.635596136059137,5.046243255062557
11:46:53.AM,42413.033,5.476244197629822,5.008626666560264,5.719725611768403,5.1201509055051115
11:46:53.AM,42413.066,5.514379140670192,5.19733466741214,5.629880953687814,5.1393647959178015
11:46:53.AM,42413.099,5.474611849907809,5.352959105431547,5.655313223892641,5.271479760211114
11:46:53.AM,42413.132,5.484837593049179,5.457254204390398,5.65655209136005,5.373535019905144
11:46:53.AM,42413.165,5.530440705238445,5.550370787158192,5.6693797995181,5.4631554977553565
11:46:53.AM,42413.198,5.495344119396894,5.553057820900272,5.7115861023305285,5.634850354425513
